lens_id,lens_name,mount,focal_length,sharpness,aberration,bokeh,autofocus,handling,value,reviews,views,last_date,recommended_by,price,rating,description,image_link,lens_link
356,SMC Pentax 67 / SMC Pentax-6x7 90mm F2.8,10,3,9.5,9.2,8.3,0,9.8,9.7,9,"93,615","Fri April 29, 2022",100% of reviewers,$295.44 ,9.25,"In 1980 Pentax supplemented the 105mm standard lens with this slightly shorter 90mm lens with a horizontal field of view of 42 degrees. The lens was re-issued again in 1989 in the Pentax 67 cosmetic design, but with unchanged optical formula.",https://www.pentaxforums.com/lensreviews/data/36/SMC_Pentax-67_90mm_F28.jpg,https://www.pentaxforums.com/lensreviews/SMC-Pentax-67-90mm-F2.8-Lens.html
357,SMC Pentax 67 100mm F4 Macro,10,3,10,9.7,9.7,0,10,9.7,7,"70,301","Thu December 24, 2020",100% of reviewers,$739.83 ,9.83,"Macro lens in standard focal length for the Pentax 6x7 system. The lens itself provides half life size magnification (1:2), and life size magnification (1:1) with the smc LIFE-SIZE CONVERTER which screws into the front of the lens. The trumpet-shaped lens hood attaches to the front of the converter as well as to the front of the lens in lieu of the converter. The first two images show the lens without the converter and the last two images show the lens with the converter.",https://www.pentaxforums.com/lensreviews/data/36/SMC_Pentax67_100mm_Macro.JPG,https://www.pentaxforums.com/lensreviews/SMC-Pentax-67-100mm-F4-Macro-Lens.html
358,SMC Pentax 67 / S-M-C Takumar 6x7 / Super Takumar 105mm F2.4,10,3,9.3,8.9,9.8,0,9.3,9.8,26,"182,059","Wed August 10, 2022",96% of reviewers,$271.59 ,9.52,"Standard lens for the Pentax 6x7 system, field of view 37 degrees horizontally like a 55mm lens on a 24x36mm camera. The lens exists in three variants, all with the same optical formula. The photo shows the 1971-1989 version.",https://www.pentaxforums.com/lensreviews/data/36/SMC_Takumar_67_105mm_F24.jpg,https://www.pentaxforums.com/lensreviews/SMC-Pentax-67-105mm-F2.4-Lens.html
359,SMC Pentax 67 / SMC Pentax-6x7 120mm F3.5 Soft,10,4,10,10,10,0,8,10,3,"46,047","Wed July 15, 2020",100% of reviewers,$319.67 ,9.67,"This is a soft focus lens for the Pentax 6x7 system. This lens is mainly designed for portraits. Two variants were produced, with the same optical formula.",https://www.pentaxforums.com/lensreviews/data/37/SMC_Pentax_67_Soft_120mm_F351.jpg,https://www.pentaxforums.com/lensreviews/SMC-Pentax-67-120mm-F4-Soft-Lens.html
360,SMC Pentax 67 / S-M-C Macro Takumar 6x7 135mm F4,10,4,9.4,9.1,9.5,0,9.5,9.8,11,"100,343","Wed August 30, 2023",100% of reviewers,$138.56 ,9,"135mm macro lens for the Pentax 6x7 system. The original TAKUMAR 6x7 version is slightly heavier than the later PENTAX 67 version, but optically they are identical.",https://www.pentaxforums.com/lensreviews/data/37/Pentax_Takumar_67_135mm.jpg,https://www.pentaxforums.com/lensreviews/SMC-Pentax-Macro-Takumar-6x7-135mm-F4-Lens.html
361,S-M-C Takumar 6x7 / Super Takumar 6x7 150mm F2.8,10,4,9.8,9.8,9.8,0,9.5,9.8,5,"57,760","Fri April 21, 2023",100% of reviewers,$172.20 ,9.6,"Very short tele, corresponding to about a 75mm lens on a 24x36mm camera. The lens came in two variants:",https://www.pentaxforums.com/lensreviews/data/37/Takumar_6x7_150mm.jpg,https://www.pentaxforums.com/lensreviews/SMC-Pentax-Takumar-6x7-Macro-150mm-F2.8-Lens.html
362,SMC Pentax 67 / SMC Pentax-6x7 165mm F4 Leaf Shutter,10,4,9.8,9.5,8.7,0,9.3,9.5,8,"54,320","Wed June 6, 2018",100% of reviewers,$382.57 ,9.83,Short tele for the Pentax 6x7 system with a leaf shutter built in. The leaf shutter permits flash photography at up to 1/500s synch speed. The leaf shutter can be disengaged so that the lens can be used as an ordinary lens. This lens exists in two variants with identical optical construction:,https://www.pentaxforums.com/lensreviews/data/37/SMC_Pentax-LS-67_165mm_F4.jpg,https://www.pentaxforums.com/lensreviews/SMC-Pentax-67-165mm-F4-Leaf-Shutter-LS-Lens.html
363,SMC Pentax 67 / SMC Pentax-6x7 165mm F2.8,10,4,9.3,9.3,9.8,0,9.5,10,16,"105,292","Mon January 25, 2021",100% of reviewers,$194.77 ,9.47,"Portrait lens/short tele. Field of view 24 degrees horizontally, which corresponds to a 85mm lens on a 24x36mm camera. Two versions exist with the same optics, but slightly different cosmetics (see the photos above):",https://www.pentaxforums.com/lensreviews/data/37/Pentax67_165mm.jpg,https://www.pentaxforums.com/lensreviews/SMC-Pentax-67-165mm-F2.8-Lens.html
364,S-M-C Takumar 6x7 / Super Takumar 6x7 200mm F4,10,4,9,8.7,8.3,0,8.3,10,8,"48,074","Tue September 21, 2021",100% of reviewers,$126.43 ,8.25,This is the original 200mm. It came in two variants with the same optics and dimensions:,https://www.pentaxforums.com/lensreviews/data/37/SMC_Takumar_67_200mm_F4.jpg,https://www.pentaxforums.com/lensreviews/SMC-Pentax-Takumar-6x7-200mm-F4-Lens.html
365,SMC Pentax 67 200mm F4,10,4,9.7,9.7,9.7,0,9.6,10,11,"92,919","Sat October 24, 2020",100% of reviewers,$217.09 ,9.6,"Short telephoto lens. Horizontal field of view 20 degrees. This is the third version of a 200mm. The optics are changed compared to the two first versions, and the min. focus distance has been reduced from 2.5m to 1.5m.",https://www.pentaxforums.com/lensreviews/data/37/SMC_Pentax-M_67_200mm_F4.jpg,https://www.pentaxforums.com/lensreviews/SMC-Pentax-67-200mm-F4-Lens.html
366,SMC Pentax 67 / S-M-C Takumar / Super Takumar 6x7 300mm F4,10,4,7.7,6.4,7.3,0,6.9,8.7,11,"71,231","Wed November 15, 2023",73% of reviewers,$310.25 ,7.64,A moderate tele lens for the Pentax 6x7 system. This lens came in three variants with the same optical formula,https://www.pentaxforums.com/lensreviews/data/37/SMC_Takumar_67_300mm_F4.jpg,https://www.pentaxforums.com/lensreviews/SMC-Pentax-Takumar-6x7-300mm-F4-Lens.html
367,SMC Pentax-M* 67 300mm F4 ED [IF],10,4,9.6,9.4,9.3,0,8.8,8.8,8,"59,882","Fri March 4, 2022",100% of reviewers,"$1,298.43 ",9.25,The M* 67 300mm F4 lens features a newer construction than the other 300mm lenses for the Pentax 6x7 system.,https://www.pentaxforums.com/lensreviews/data/37/SMC_Pentax67_M-star_300mm_F4.JPG,https://www.pentaxforums.com/lensreviews/SMC-Pentax-M-Star-67-300mm-F4-Lens.html
368,S-M-C Takumar / Super TAKUMAR / Takumar 6x7 400mm F4,10,4,9.4,8.2,8,0,8.8,9.6,7,"52,282","Fri April 28, 2023",100% of reviewers,$541.00 ,9,400mm telephoto lens for the Pentax 6x7 system. This lens has a manual diaphram only. Go for the M* version for automatic diaphram. The lens camne in three variants all with the same optical formula:,https://www.pentaxforums.com/lensreviews/data/37/SMC_Takumar_6x7_400mm_F4.jpg,https://www.pentaxforums.com/lensreviews/SMC-Pentax-Takumar-6x7-400mm-F4-Lens.html
369,SMC Pentax-M* 67 400mm F4 ED [IF],10,4,10,9,10,0,8,10,8,"56,061","Thu July 28, 2022",100% of reviewers,"$1,966.88 ",9.63,A 400mm lens in a modern optical design with internal focusing and a low dispersion lens element for the Pentax 6x7 system. It is heavy at quite 3.7 kg. Only one variant was produced:,https://www.pentaxforums.com/lensreviews/data/37/SMC_Pentax67_M-star_400mm_F4.jpg,https://www.pentaxforums.com/lensreviews/SMC-Pentax-M-Star-67-400mm-F4-Lens.html
370,SMC Pentax 67 / SMC Pentax-6x7 / SMC Takumar 6x7 500mm F5.6,10,4,9,9,8.6,0,7.6,9.8,5,"31,841","Fri January 19, 2024",100% of reviewers,$393.20 ,8.6,The 6x7 500m F5.6 is a relatively light lens for its focal length for the Pentax 6x7 system. The lens exists in three versions with identical optics:,https://www.pentaxforums.com/lensreviews/data/37/Pentax_67_500mm_F56.jpg,https://www.pentaxforums.com/lensreviews/SMC-Pentax-67-500mm-F5.6-Lens.html
371,S-M-C Takumar 6x7 / Takumar 6x7 600mm F4,10,5,0,0,9,7,8,9,2,"39,920","Thu July 9, 2015",100% of reviewers,"$1,891.00 ",8,This telephoto lens for the Pentax 6x7 system has the field of view of a 300mm lens on a 24x36mm camera. It weighs in at 6 kg and has a very respectable speed of f/4. The lens exists in two variants with the same optical formula:,https://www.pentaxforums.com/lensreviews/data/37/SMC_Takumar_6x7_600mm_F4.jpg,https://www.pentaxforums.com/lensreviews/SMC-Pentax-Takumar-67-600mm-F4-Lens.html
372,SMC Pentax-6x7 / S-M-C Takumar 6x7 / Takumar 6x7 800mm F4,10,5,0,0,0,0,0,0,2,"32,852","Sun March 1, 2020",100% of reviewers,N/A,N/A,This monster of a super telephoto lens for the Pentax 6x7 system weighs in at 17.7 kg and is more than 60 cm long. It is relatively fast at F4. Some sources say that it came in three variants over time. Others claim that the SMC Pentax-6x7 variant never came into existence.,https://www.pentaxforums.com/lensreviews/data/37/67_takumar800mm.jpg,https://www.pentaxforums.com/lensreviews/SMC-Pentax-Takumar-67-800mm-F4-Lens.html
373,SMC Pentax-M* 67 800mm F6.7 ED [IF],10,5,9,10,10,0,6.7,9.7,5,"42,905","Mon July 12, 2021",100% of reviewers,"$4,350.00 ",9.75,This supertele for the Pentax 6x7 system is a modern optical construction with internal focusing and two lens elements made from low dispersion glass. It was supplied with a 1.4x rear converter. With the converter you get the equivalent of a 1200mm f/9.5 lens. There is conflicting information about the optical construction. Pentax Canada says 11 elements in 9 groups whereas various other sources say 9 elements in 8 groups. The latter is supported by the one and only optical diagram PentaxForums have been able to find. If you have definite information on the optical formula please let a forum administrator know. The lens came in two variants:,https://www.pentaxforums.com/lensreviews/data/37/smc_PENTAX-M_star_67_800_6_7_catalogue.jpg,https://www.pentaxforums.com/lensreviews/SMC-Pentax-M-Star-67-800mm-F6.7-Lens.html
374,S-M-C Reflex-Takumar 6x7 1000mm F8,10,5,9,9,9,0,7,9,3,"28,101","Sun January 14, 2024",67% of reviewers,"$250,000.00 ",5,The longest telephoto lens Pentax made for the 6x7 cameras. It is relatively compact since it is a reflex design. The field of view of a 1000mm lens on a 6x7 camera corresponds to a 500mm lens on a 24x36mm camera: 4 degrees horizontally. The weight is 6.6 kg.,https://www.pentaxforums.com/lensreviews/data/37/REFLEX-TAKUMAR_6x7_1000_8_catalogue.jpg,https://www.pentaxforums.com/lensreviews/SMC-Pentax-Reflex-Takumar-67-1000mm-F8-Lens.html
375,SMC Pentax 67 55-100mm F4.5,10,6,10,9.7,8.6,0,9.3,9.8,10,"71,898","Mon September 21, 2020",100% of reviewers,$664.80 ,9.8,Two touch zoom ranging from wide angle to standard.,https://www.pentaxforums.com/lensreviews/data/38/SMC_Pentax_67_Zoom_55-100mm_F45.jpg,https://www.pentaxforums.com/lensreviews/SMC-Pentax-67-55-100mm-F4.5-Zoom-Lens.html
376,SMC Pentax 67 90-180mm F5.6,10,6,9.5,9.5,8,0,9,9.5,3,"35,549","Tue November 17, 2020",100% of reviewers,$688.33 ,9.33,"The smc PENTAX 67 ZOOM 90-180mm is a two touch zoom lens, standard to short tele.",https://www.pentaxforums.com/lensreviews/data/38/SMC_Pentax_67_Zoom_900180mm_F56.jpg,https://www.pentaxforums.com/lensreviews/SMC-Pentax-67-90-180mm-F5.6-Zoom-Lens.html
377,Takumar 50mm F3.5,11,3,9,8.7,9,0,7.7,8.7,4,"23,452","Thu August 12, 2021",100% of reviewers,$128.33 ,8.5,This standard lens of Tessar type was introduced in 1952. It came in two variants: 1) With a manual diaphragm (first photo) 2) With a pre-set diaphragm (second photo) Name engraved on lens: Asahi-Kogaku Takumar 1:3.5 f=50mm Distance scale in feet only,https://www.pentaxforums.com/lensreviews/data/63/Takumar_50_3_5_manual-AsahiflexI-06.jpg,https://www.pentaxforums.com/lensreviews/Takumar-50mm-F3.5-M37.html
378,Takumar 58mm F2.4,11,3,8.3,9.3,8.5,0,8.8,8.3,6,"39,136","Wed January 19, 2022",100% of reviewers,$156.50 ,8.5,This lens was introduced in 1954. The catalog explicitly mentions that this lens is designed for color photography which is why it has more lens elements than the 50mm so as to better control aberrations. This lens was later issued in a M42 mount version. Name engraved on lens: Asahi-Kogaku Takumar 1:2.4 f=58mm Distance scale in feet only,https://www.pentaxforums.com/lensreviews/data/63/Takumar_58_2_4.jpg,https://www.pentaxforums.com/lensreviews/Takumar-58mm-F2.4-M37.html
379,Takumar 83mm F1.9,11,4,9.5,9.5,10,0,10,9.5,3,"31,284","Sat January 17, 2015",100% of reviewers,"$1,025.00 ",10,This fast 83mm short tele and portrait lens was introduced in 1953. It had aberrations well controlled due to its many lens elements. This lens was later released in an M42 mount version. Name engraved on lens: Asahi-Kogaku Takumar 1:1.9 f=83mm Distance scale in feet only,https://www.pentaxforums.com/lensreviews/data/63/Takumar_83_1_9.jpg,https://www.pentaxforums.com/lensreviews/Takumar-83mm-F1.9-M37.html
380,Takumar 100mm F3.5,11,4,10,10,10,0,10,10,1,"17,705","Thu January 14, 2016",100% of reviewers,N/A,10,The Takumar 100mm short tele lens was introduced in 1952. Name engraved on lens: Asahi-Kogaku 1:3.5 f=100mm Distance scale in feet only,https://www.pentaxforums.com/lensreviews/data/63/Takumar_100_3_5.jpg,https://www.pentaxforums.com/lensreviews/Takumar-100mm-F3.5-M37.html
381,Tele-photo Takumar 135mm F3.5,11,4,6.7,8,7.3,0,5,5,3,"19,870","Tue December 19, 2017",33% of reviewers,$82.50 ,6.33,The Tele-photo Takumar 135mm F3.5 lens was introduced in 1953 and had aberrations well controlled due to its five lens elements. Engraved name: Asahi-Kogaku Tele-photo Takumar 1:3.5 f=135mm Distance scale in feet only,https://www.pentaxforums.com/lensreviews/data/63/1001.JPG,https://www.pentaxforums.com/lensreviews/Tele-photo-Takumar-135mm-F3.5-M37.html
382,Tele-photo Takumar 500mm F5,11,5,0,0,0,0,0,0,0,"19,073","Sat October 16, 2010",No recommendations,N/A,N/A,"The Tele-photo Takumar 500mm F5 super tele lens was introduced in 1955. It had just two lens elements, a design that was adequate for black and white film. This primitive lens was later introduced with a M42 screw mount. Engraved name: Asahi-Kogaku Tele-photo Takumar 1:5 f=500mm Rack-pinion focus adjuster",https://www.pentaxforums.com/lensreviews/data/63/Tele-photo_Takumar_500_5.jpg,https://www.pentaxforums.com/lensreviews/Tele-photo-Takumar-500mm-F5-M37.html
383,PENTAX-110 18mm F2.8,12,1,7.4,7.6,7.9,0,8.9,9.1,10,"60,382","Sat May 15, 2021",100% of reviewers,$25.00 ,8.4,A wide angle lens for the Pentax Auto 110 system. Max. aperture: f/2.8 Closest focusing distance: 25cm Diagonal angle of view: 61.5 degrees Optics: 6 elements in 6 groups Filter diameter: 30.5 mm Size: 34 x 21 mm Weight: 28 g Matching close-up lens: W21,https://www.pentaxforums.com/lensreviews/data/57/PENTAX-110-18mm_100911_30k_waeblssx800.jpg,https://www.pentaxforums.com/lensreviews/PENTAX-110-18mm-F2.8.html
384,PENTAX-110 18mm F2.8 Pan Focus,12,1,7,8,4,0,10,3,1,"23,528","Fri December 24, 2021",100% of reviewers,$99.00 ,7,This lens had no focusing ring but was set for a fixed focus ('pan focus') giving a depth of field from 1.75 meters to infinity. Max. aperture: f/2.8 Closest focusing distance: 175cm Diagonal angle of view: 61.5 degrees Optics: 6 elements in 6 groups Filter diameter: 30.5 mm Size: 34 x 21 mm Weight: 29 g,https://www.pentaxforums.com/lensreviews/data/57/18mm_pan_focus.jpg,https://www.pentaxforums.com/lensreviews/PENTAX-110-18mm-Pan-Focus.html
385,PENTAX-110 24mm F2.8,12,1,7.3,7,7.5,0,8.2,8.5,6,"39,816","Mon April 17, 2023",67% of reviewers,$26.67 ,7.83,"The standard lens for the Pentax Auto 110 camera. Max. aperture: f/2.8 Closest focusing distance: 35 cm Diagonal angle of view: 47 degrees Optics: 6 elements in 5 groups Filter diameter: 25.5 mm Size: 29.6 x 12.8 mm Weight: 13 g Matching close-up lenses: S31, S16",https://www.pentaxforums.com/lensreviews/data/57/PENTAX-110-24mm_100911_27k_waeblssx800.jpg,https://www.pentaxforums.com/lensreviews/PENTAX-110-24mm-F2.8.html
386,PENTAX-110 50mm F2.8,12,3,9,8,8.8,0,9,9.4,6,"44,456","Sat May 15, 2021",100% of reviewers,$25.33 ,9.5,"A telephoto lens for the PENTAX Auto 110 and Auto 110 Super. Max aperture: f/2.8 Closest focusing distance: 90cm Diagonal angle of view: 24 degrees Optics: 5 elements in 5 groups Filter diameter: 37.5 mm Size: 43 x 27.2 mm Weight: 53 g Matching close-up lenses: T26, T43",https://www.pentaxforums.com/lensreviews/data/57/PENTAX-110-50mm_100911_36k_waeblssx800.jpg,https://www.pentaxforums.com/lensreviews/PENTAX-110-50mm-F2.8.html
387,PENTAX-110 70mm F2.8,12,4,8.3,7.6,9.2,0,8.7,8.5,7,"34,296","Mon June 20, 2022",100% of reviewers,$37.94 ,8.71,A telephoto lens for the Pentax auto 110 system. This lens corresponds to a 140mm lens on the 24x36mm format. Max. aperture: 2.8 Closest focusing distance: Unknown Diagonal angle of view: 17.4 degrees Optics: 6 elements in 5 groups Filter diameter: 49 mm Size: 51 x 50.5 mm Weight: 160 g,https://www.pentaxforums.com/lensreviews/data/57/70mm.jpg,https://www.pentaxforums.com/lensreviews/PENTAX-110-70mm-F2.8.html
388,PENTAX-110 20-40mm F2.8,12,6,5.3,5.7,6,0,6.7,6.3,3,"37,795","Tue November 24, 2020",67% of reviewers,$40.00 ,6.33,A standard zoom for the Pentax Auto 110 system corresponding to 40-80mm in the 24x36mm format. Max. aperture: f/2.8 Closest focusing distance: Unknown Diagonal angle of view: 56 - 30 degrees Optics: 8 elements in 8 groups Filter diameter: 49 mm Size: 54 x 45.2 to 65.4 mm Weight: 174 g,https://www.pentaxforums.com/lensreviews/data/58/20-40mm.jpg,https://www.pentaxforums.com/lensreviews/PENTAX-110-20-40mm.html
389,SMC Pentax-Q 01 Standard Prime 8.5mm F1.9,13,3,9.1,9.1,7.4,0,9.2,9.4,13,"57,958","Tue August 29, 2023",100% of reviewers,$127.40 ,9,"This is the standard lens for the Pentax Q System compact interchangeable lens cameras. It will not be available for purchase as a standalone lens, but is sold in kits with a camera. This lens is part of the Pentax-Q ""High Performance"" lens series, designed to maximize image quality, and it features two aspherical lens elements, super-protect lens coating, as well as built-in quiet AF motor. With this lens, a Pentax Q system camera will be able to synchronize the built-in flash up to the maximum shutter speed of 1/2000s. A lens hood is available, but sold separately. The lens mount is made of metal. It accepts 40.5mm lens filters.",https://www.pentaxforums.com/lensreviews/data/66/standard_prime.jpg,https://www.pentaxforums.com/lensreviews/Pentax-01-Standard-Prime.html
